ID_LAT_LON_YEAR_WEEK,emission
ID_-0.653_30.447_2022_03,30.22495358125616
ID_-0.653_30.447_2022_04,30.523790809617626
ID_-0.653_30.447_2022_05,32.10078093295403
ID_-0.653_30.447_2022_06,32.07917994517855
ID_-0.653_30.447_2022_07,31.584594469520805
ID_-0.653_30.447_2022_08,31.69843855046847
ID_-0.653_30.447_2022_09,34.55198844567892
ID_-0.653_30.447_2022_10,34.22618900408407
ID_-0.653_30.447_2022_11,33.591569626480066
ID_-0.653_30.447_2022_12,33.07580294504796
ID_-0.653_30.447_2022_13,32.73746011467992
ID_-0.653_30.447_2022_14,38.3162303423115
ID_-0.653_30.447_2022_15,37.28399233200001
ID_-0.653_30.447_2022_16,36.84487106400004
ID_-0.653_30.447_2022_17,39.22300233600001
ID_-0.653_30.447_2022_18,39.638729332000075
ID_-0.653_30.447_2022_19,38.24899395999998
ID_-0.653_30.447_2022_20,36.26170088799994
ID_-0.653_30.447_2022_21,33.86463788799988
ID_-0.653_30.447_2022_22,33.923279402235956
ID_-0.653_30.447_2022_23,33.693377929174986
ID_-0.653_30.447_2022_24,33.588846544000184
ID_-0.653_30.447_2022_25,33.41754076400011
ID_-0.653_30.447_2022_26,33.62792734800004
ID_-0.653_30.447_2022_27,33.414096399999906
ID_-0.653_30.447_2022_28,33.01792606399998
ID_-0.653_30.447_2022_29,32.89671491199998
ID_-0.653_30.447_2022_30,33.411485737468055
ID_-0.653_30.447_2022_31,35.12058078504954
ID_-0.653_30.447_2022_32,35.55919910799995
ID_-0.653_30.447_2022_33,35.618136129664926
ID_-0.653_30.447_2022_34,35.93944277999982
ID_-0.653_30.447_2022_35,37.97794011464669
ID_-0.653_30.447_2022_36,39.37749731798604
ID_-0.653_30.447_2022_37,39.959888434736584
ID_-0.653_30.447_2022_38,40.03035132800006
ID_-0.653_30.447_2022_39,39.49355695348919
ID_-0.653_30.447_2022_40,38.115617325572146
ID_-0.653_30.447_2022_41,38.18055514579573
ID_-0.653_30.447_2022_42,38.88599880538733
ID_-0.653_30.447_2022_43,39.67481689847672
ID_-0.653_30.447_2022_44,35.37399348710887
ID_-0.653_30.447_2022_45,35.75110340368234
ID_-0.653_30.447_2022_46,36.52883322864706
ID_-0.653_30.447_2022_47,36.9446611575931
ID_-0.653_30.447_2022_48,32.08338205716797
ID_-0.659_30.341_2022_00,18.524862103036938
ID_-0.659_30.341_2022_01,19.350654960391747
ID_-0.659_30.341_2022_02,20.045812933795002
ID_-0.659_30.341_2022_03,20.3694610851181
ID_-0.659_30.341_2022_04,20.575367585036513
ID_-0.659_30.341_2022_05,21.743987166038785
ID_-0.659_30.341_2022_06,21.756905345941718
ID_-0.659_30.341_2022_07,21.483337696648007
ID_-0.659_30.341_2022_08,21.43227762797677
ID_-0.659_30.341_2022_09,23.61709539734504
ID_-0.659_30.341_2022_10,23.31203228577312
ID_-0.659_30.341_2022_11,22.81653427341661
ID_-0.659_30.341_2022_12,22.956947750576397
ID_-0.659_30.341_2022_13,22.393899590493607
ID_-0.659_30.341_2022_14,26.45321076453965
ID_-0.659_30.341_2022_15,25.735421676000055
ID_-0.659_30.341_2022_16,25.149151324000005
ID_-0.659_30.341_2022_17,26.70080012399997
ID_-0.659_30.341_2022_18,26.96674827600002
ID_-0.659_30.341_2022_19,26.039022183999958
ID_-0.659_30.341_2022_20,24.721047000000034
ID_-0.659_30.341_2022_21,23.118027254051647
ID_-0.659_30.341_2022_22,22.979681949025785
ID_-0.659_30.341_2022_23,22.766893316864962
ID_-0.659_30.341_2022_24,22.694155370785264
ID_-0.659_30.341_2022_25,22.579942335492685
ID_-0.659_30.341_2022_26,22.693750760542677
ID_-0.659_30.341_2022_27,22.541866800000026
ID_-0.659_30.341_2022_28,22.29510083199995
ID_-0.659_30.341_2022_29,22.188427995999945
ID_-0.659_30.341_2022_30,22.52858454721931
ID_-0.659_30.341_2022_31,23.624750059440796
ID_-0.659_30.341_2022_32,24.05001118399994
ID_-0.659_30.341_2022_33,24.037061835999957
ID_-0.659_30.341_2022_34,24.30950109330776
ID_-0.659_30.341_2022_35,25.933235598538662
ID_-0.659_30.341_2022_36,26.736176316831788
ID_-0.659_30.341_2022_37,27.200183850681785
ID_-0.659_30.341_2022_38,27.25025529037525
ID_-0.659_30.341_2022_39,26.87512258653664
ID_-0.659_30.341_2022_40,25.94172225910363
ID_-0.659_30.341_2022_41,25.986273992053814
ID_-0.659_30.341_2022_42,26.469490187650283
ID_-0.659_30.341_2022_43,27.196447147999983
ID_-0.659_30.341_2022_44,24.067389417762758
ID_-0.659_30.341_2022_45,24.221689891443557
ID_-0.659_30.341_2022_46,24.815006247902904
ID_-0.659_30.341_2022_47,25.277689148313684
ID_-0.659_30.341_2022_48,21.938711023187775
ID_-0.667_30.433_2022_00,82.59575620128027
ID_-0.667_30.433_2022_01,85.99183348109202
ID_-0.667_30.433_2022_02,89.82844763355514
ID_-0.667_30.433_2022_03,91.93251428920372
ID_-0.667_30.433_2022_04,92.91323999324231
ID_-0.667_30.433_2022_05,95.53820151890726
ID_-0.667_30.433_2022_06,95.25392454950189
ID_-0.667_30.433_2022_07,94.12747056710813
ID_-0.667_30.433_2022_08,94.57369010195686
ID_-0.667_30.433_2022_09,100.49196348160147
ID_-0.667_30.433_2022_10,99.8196899451098
ID_-0.667_30.433_2022_11,98.4703814957751
ID_-0.667_30.433_2022_12,100.1991690758204
ID_-0.667_30.433_2022_13,91.29750176179478
